,animal_id,intake_datetime,found_address,found_city,found_state,intake_type,intake_condition,sex,birthday,age_years,age_months,age_days,mixed_breed,primary_breed,secondary_breed,primary_color,secondary_color,name
907,A780089,2018-09-09 17:16:00,1715 Whittaker Drive,Austin,TX,Stray,Normal,Female,2017-11-09 17:16:00,3,1,1,True,Pit Bull,Mix,White,Tan,Maggie
908,A439728,2016-12-18 16:08:00,8208 Georgie Trace,Austin,TX,Stray,Normal,Female,2003-12-18 16:08:00,16,11,23,False,Pit Bull,None,Red,White,Diamond
909,A684875,2014-07-29 17:48:00,414 Thompson Lane,Austin,TX,Stray,Normal,Female,2014-03-29 17:48:00,6,8,11,True,German Shepherd,Mix,Black,Tan,None
910,A777067,2018-07-23 08:34:00,Turnersville And Parmer,Travis,TX,Stray,Normal,Male,2017-07-23 08:34:00,3,4,18,True,Standard Poodle,Mix,Chocolate,None,None
911,A818383,2020-06-08 08:45:00,4434 Frontier Trail,Austin,TX,Stray,Sick,Male,2017-06-08 08:45:00,3,6,3,False,Pit Bull,None,White,Brown,Forest
912,A734337,2017-01-14 12:37:00,None,Austin,TX,Owner Surrender,Normal,Female,2016-01-14 12:37:00,4,10,27,True,Pit Bull,Mix,Tan,White,Athena
913,A666171,2013-10-28 12:54:00,N Ih35 And Blackson St,Austin,TX,Stray,Normal,Female,2013-09-28 12:54:00,7,2,13,True,Labrador Retriever,Mix,Black,None,None
914,A734375,2016-09-05 17:45:00,W William Cannon Dr & West Gate Blvd,Austin,TX,Stray,Normal,Male,2016-07-05 17:45:00,4,5,5,True,Airedale Terrier,Mix,Brown,Black,None
915,A791318,2019-03-24 13:26:00,73213 Fm 969,Austin,TX,Owner Surrender,Normal,Female,2019-02-17 13:26:00,1,9,24,True,Rat Terrier,Mix,Tan,Black,None
916,A682138,2014-06-24 17:07:00,905 Bedford,Austin,TX,Stray,Normal,Female,2011-06-24 17:07:00,9,5,16,True,Chihuahua Shorthair,Mix,Black,White,Frannie
917,A710099,2015-08-17 16:25:00,2903 Locke #B,Austin,TX,Stray,Normal,Female,2014-08-17 16:25:00,6,3,24,True,Chihuahua Shorthair,Mix,Black,Buff,Sandy
918,A521273,2015-12-30 11:30:00,4800 Shaw Ln,Austin,TX,Stray,Normal,Female,2008-12-30 11:30:00,11,11,11,True,Chow Chow,Australian Kelpie,Tan,None,Isis
919,A802856,2019-08-23 19:12:00,403 West Crestland Drive,Austin,TX,Stray,Normal,Male,2018-08-23 19:12:00,2,3,17,True,Chihuahua Shorthair,Mix,Brown Brindle,White,Rico
920,A768459,2018-11-21 06:00:00,10403 Golden Meadow,Austin,TX,Stray,Normal,Male,2017-11-21 06:00:00,3,0,20,True,Dachshund,Beagle,Black,Tan,Charlie
921,A674781,2014-03-19 11:16:00,None,Travis,TX,Public Assist,Normal,Male,2010-03-19 11:16:00,10,8,22,True,Akita,Mix,Brown Brindle,White,Duke
922,A692091,2014-11-14 14:25:00,3401 Red River,Austin,TX,Stray,Normal,Male,2013-11-14 14:25:00,7,0,27,True,Black,Tan Hound,Tricolor,None,Dobby
923,A697282,2015-03-13 12:52:00,None,Austin,TX,Owner Surrender,Normal,Male,2010-03-13 12:52:00,10,8,28,True,Labrador Retriever,Mix,Black,White,Dez
924,A671743,2014-01-30 13:23:00,Lucerne And Swiss Dr,Travis,TX,Stray,Normal,Male,2013-11-30 13:23:00,7,0,11,True,Pit Bull,Mix,Brown,White,Day
925,A695691,2015-01-20 14:35:00,4612 Sherwyn Dr,Austin,TX,Stray,Normal,Female,2014-01-20 14:35:00,6,10,21,True,Chihuahua Shorthair,Rat Terrier,White,Brown,Princess
926,A800185,2019-07-17 13:36:00,14312 Hunters Bend,Austin,TX,Stray,Normal,Female,2019-02-17 13:36:00,1,9,24,False,Labrador Retriever,None,White,None,Celest
927,A764596,2018-01-02 14:11:00,3200 Crownover Street,Austin,TX,Stray,Normal,Male,2013-01-02 14:11:00,7,11,9,True,Rat Terrier,Mix,Brown,White,Sparky
928,A682384,2014-06-27 11:24:00,None,Austin,TX,Owner Surrender,Normal,Female,2014-03-27 11:24:00,6,8,14,True,Border Collie,Labrador Retriever,Black,White,Dolly
929,A671706,2014-01-29 18:54:00,7312 Laldybug St,Austin,TX,Stray,Normal,Female,2012-01-29 18:54:00,8,10,11,True,Staffordshire,Mix,Black,White,None
930,A758177,2017-09-12 13:26:00,Blanco Street And 9Th Street,Austin,TX,Stray,Normal,Female,2000-09-12 13:26:00,20,2,29,True,Labrador Retriever,Mix,Tan,White,Lola
931,A697003,2017-07-28 02:06:00,4000 Airport,Austin,TX,Public Assist,Normal,Male,2014-07-28 02:06:00,6,4,13,True,Pit Bull,Mix,Brown,White,Bevo
932,A679346,2014-08-23 12:57:00,None,Austin,TX,Owner Surrender,Normal,Male,2011-08-23 12:57:00,9,3,18,True,Pit Bull,Mix,Blue,Tan,Houston
933,A766191,2018-02-04 11:30:00,Delta Post Drive And Fm 969,Austin,TX,Stray,Normal,Male,2017-02-04 11:30:00,3,10,7,True,Cairn Terrier,Mix,White,Black,None
934,A804556,2019-09-16 12:01:00,24508 Fawn Drive,Travis,TX,Public Assist,Normal,Male,2015-09-16 12:01:00,5,2,25,False,Carolina Dog,None,Brown,None,Max
935,A721380,2016-02-25 17:17:00,Virgo Ln And,Austin,TX,Stray,Normal,Male,2011-02-25 17:17:00,9,9,15,True,Pit Bull,Mix,Blue,White,Leo
936,A726297,2016-06-06 16:25:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-06-06 16:25:00,8,6,5,True,Beagle,Mix,Black,Tan,Bella
937,A703497,2015-05-29 13:34:00,5902 North Hampton Drive,Austin,TX,Public Assist,Normal,Male,2014-09-29 13:34:00,6,2,12,True,Labrador Retriever,Mix,Black,None,Coal
938,A744630,2017-03-04 13:21:00,13901 Fm 969,Travis,TX,Stray,Normal,Male,2014-03-04 13:21:00,6,9,7,True,Pit Bull,Mix,Blue,White,Booba
939,A746218,2017-03-29 18:54:00,S 1St St And E Stassney Ln,Austin,TX,Stray,Normal,Male,2017-01-29 18:54:00,3,10,11,True,Redbone Hound,Mix,Red,Black,Rocky
940,A692896,2014-12-02 12:46:00,5707 Magee Bend,Austin,TX,Stray,Normal,Male,2014-06-02 12:46:00,6,6,9,True,Chihuahua Shorthair,Mix,Brown,None,None
941,A703625,2015-05-27 13:56:00,None,Austin,TX,Stray,Normal,Female,2013-05-27 13:56:00,7,6,14,True,Chihuahua Longhair,Mix,Black,Gray,Jojo
942,A712737,2015-09-27 13:33:00,Harris Redge Blvd And Sebastian Bend,Pflugerville,TX,Stray,Normal,Male,2014-09-27 13:33:00,6,2,14,True,Chihuahua Shorthair,Mix,Sable,None,Pepito
943,A698931,2015-03-19 19:09:00,Windsor Rd And Exposition Blvd,Austin,TX,Stray,Normal,Male,2012-03-19 19:09:00,8,8,21,True,Bloodhound,Mix,Red,Black,None
944,A733930,2016-08-29 15:09:00,None,Travis,TX,Owner Surrender,Normal,Male,2009-08-29 15:09:00,11,3,12,True,Chihuahua Shorthair,French Bulldog,Tan,None,Tanner
945,A732478,2017-02-27 11:01:00,None,Travis,TX,Public Assist,Normal,Male,2013-02-27 11:01:00,7,9,14,False,Anatol Shepherd,None,Brown,White,Cowboy
946,A740349,2016-12-15 16:56:00,1501 Fm973,Austin,TX,Owner Surrender,Normal,Male,2016-10-15 16:56:00,4,1,26,True,Chihuahua Shorthair,Mix,Tan,White,Harper
947,A788080,2019-01-25 19:38:00,10609 Mcmillian Dr,Austin,TX,Stray,Normal,Male,2015-01-25 19:38:00,5,10,15,True,Bullmastiff,Mix,Tan,White,Pepe
948,A745987,2017-03-27 15:54:00,14507 Gold Fish Pond Ave.,Austin,TX,Stray,Normal,Male,2009-03-27 15:54:00,11,8,14,True,Chihuahua Shorthair,Mix,Tan,None,Nate
949,A705974,2015-06-23 11:14:00,14907 Lucerne Dr,Travis,TX,Stray,Injured,Female,2014-11-23 11:14:00,6,0,18,True,Pit Bull,Plott Hound,Black Brindle,White,Sadie
950,A686201,2015-06-16 11:59:00,5708 Elk Crossing,Austin,TX,Stray,Normal,Male,2005-06-16 11:59:00,15,5,25,True,Rat Terrier,Mix,Black,White,Chicharro
951,A688038,2014-09-13 13:31:00,Metric And Bittern,Austin,TX,Stray,Normal,Female,2013-09-13 13:31:00,7,2,28,True,Norwich Terrier,Yorkshire Terrier,Black,Brown,Daisy
952,A663692,2013-11-26 11:40:00,None,Austin,TX,Owner Surrender,Normal,Male,2007-11-26 11:40:00,13,0,15,True,Plott Hound,Mix,Brown Brindle,White,Austin
953,A740971,2016-12-26 11:29:00,800 E Rundberg Ln,Austin,TX,Stray,Normal,Female,2014-12-26 11:29:00,5,11,15,False,Australian Shepherd,None,Black,Tan,Jinx
954,A757183,2017-08-31 11:22:00,14320 Tandem Blvd,Austin,TX,Stray,Normal,Female,2016-08-31 11:22:00,4,3,11,True,Bichon Frise,Pekingese,Cream,Black,None
955,A698559,2015-03-13 17:31:00,Braker Ln And Hwy 183,Austin,TX,Stray,Nursing,Male,2015-03-11 17:31:00,5,8,29,True,Labrador Retriever,Boxer,Tan,White,None
956,A804349,2019-09-13 14:37:00,9442 Capital Of Texas Highway,Austin,TX,Stray,Normal,Female,2019-07-13 14:37:00,1,4,28,True,Australian Kelpie,Mix,Brown,Black,None
957,A696483,2016-03-03 17:37:00,None,Austin,TX,Public Assist,Normal,Male,2013-03-03 17:37:00,7,9,7,True,Bull Terrier,Mix,Black,White,Spud
958,A682433,2014-06-27 15:59:00,5315 Ed Bluestein Blvd,Austin,TX,Stray,Normal,Male,2013-06-27 15:59:00,7,5,14,True,Labrador Retriever,Pit Bull,Black,None,Thor
959,A728886,2016-06-09 21:36:00,1120 Brookswood Ave,Austin,TX,Stray,Normal,Male,2015-10-09 21:36:00,5,2,1,True,Pit Bull,Mix,Blue,White,Pretty Boy
960,A650538,2015-02-10 14:48:00,615 Thrasher,Austin,TX,Stray,Normal,Male,2013-02-10 14:48:00,7,10,1,True,Chihuahua Shorthair,Mix,Black,Tan,Negrito
961,A670785,2014-01-14 11:54:00,11300 Samsung Blvd,Austin,TX,Stray,Normal,Female,2013-05-14 11:54:00,7,6,27,True,Siberian Husky,Mix,Gray,White,Muñeca
962,A693314,2014-12-05 14:48:00,7117 Heine Farm Rd,Del Valle,TX,Stray,Normal,Male,2014-06-05 14:48:00,6,6,6,True,Vizsla,Mix,Red,None,None
963,A770263,2018-04-17 11:21:00,Highway 71,Del Valle,TX,Stray,Normal,Female,2018-02-17 11:21:00,2,9,24,True,German Shepherd,Mix,Brown,Black,None
964,A759293,2017-09-30 11:44:00,West Anderson Lane And Shoal Creek Blvd,Austin,TX,Stray,Normal,Female,2016-09-30 11:44:00,4,2,11,True,Labrador Retriever,Mix,Black,None,None
965,A739018,2016-11-26 13:35:00,3100 Collins Creek Dr,Austin,TX,Stray,Normal,Female,2016-07-26 13:35:00,4,4,15,True,Labrador Retriever,Mix,Black,White,None
966,A809171,2019-11-20 11:54:00,Vinca Circle,Austin,TX,Stray,Sick,Male,2019-08-20 11:54:00,1,3,21,True,Pug,Mix,Black,White,None
967,A691384,2014-11-03 16:37:00,4612 Convict Hill Rd,Austin,TX,Stray,Normal,Male,2010-11-03 16:37:00,10,1,8,False,Greater Swiss Mountain Dog,None,Black,Tricolor,Hoss
968,A632902,2015-05-27 12:00:00,None,Austin,TX,Owner Surrender,Normal,Male,2010-05-27 12:00:00,10,6,14,False,Australian Cattle Dog,None,Red Merle,None,Sammy
969,A670714,2014-01-12 19:15:00,4902 Teri Rd,Austin,TX,Stray,Normal,Male,2012-01-12 19:15:00,8,10,28,True,Labrador Retriever,Mix,Black,None,Nathan
970,A666457,2013-11-01 15:13:00,3006 Royster,Austin,TX,Stray,Normal,Female,2013-07-01 15:13:00,7,5,10,True,Dachshund,Bloodhound,Brown,White,None
971,A801436,2019-09-23 13:20:00,None,Austin,TX,Owner Surrender,Normal,Female,2019-05-23 13:20:00,1,6,18,False,Labrador Retriever,None,Tan,None,Boba
972,A778853,2018-08-21 13:25:00,Tamayo Drive And West Parmer Lane,Austin,TX,Stray,Normal,Female,2017-08-21 13:25:00,3,3,20,True,Pit Bull,Mix,Brown Brindle,None,Pearl
973,A727325,2016-05-21 09:14:00,8028 Elroy Rd,Travis,TX,Stray,Nursing,Male,2016-05-07 09:14:00,4,7,4,True,Pit Bull,Mix,Brown Brindle,White,Junior
974,A763677,2017-12-13 14:44:00,13005 Heinemann Dr,Austin,TX,Stray,Injured,Male,2015-12-13 14:44:00,4,11,28,True,Labrador Retriever,Mix,Brown,Black,Roscoe
975,A721885,2016-03-06 14:53:00,Outside Jurisdiction,None,None,Stray,Normal,Male,2011-03-06 14:53:00,9,9,5,True,Pit Bull,Boxer,Black,White,Davis
976,A766868,2018-02-18 12:58:00,None,Travis,TX,Owner Surrender,Normal,Female,2017-12-18 12:58:00,2,11,23,False,Labrador Retriever,None,White,Black,Pepper
977,A683361,2014-07-09 15:41:00,8714 Fm812,Austin,TX,Stray,Normal,Male,2014-06-09 15:41:00,6,6,2,True,Cairn Terrier,Chihuahua Shorthair,Brown Brindle,None,Chewy
978,A718068,2015-12-20 16:48:00,None,Austin,TX,Stray,Normal,Female,2015-08-20 16:48:00,5,3,21,True,Pit Bull,Mix,Sable,White,Sadie
979,A671503,2014-01-25 14:34:00,1105 E Cesar Chavez St,Austin,TX,Stray,Normal,Male,2012-01-25 14:34:00,8,10,16,True,Beagle,Dachshund,White,Brown,Max
980,A730735,2016-07-09 13:25:00,10203 Doc Holiday Trl,Austin,TX,Stray,Normal,Female,2013-07-09 13:25:00,7,5,2,True,Jack Russell Terrier,Chihuahua Shorthair,White,Tan,Angel
981,A733014,2016-08-16 10:53:00,None,Austin,TX,Stray,Normal,Male,2012-08-16 10:53:00,8,3,25,True,Labrador Retriever,Mix,Red,None,Roky
982,A730944,2016-07-13 15:02:00,2300 Devonshire Dr,Austin,TX,Stray,Normal,Male,2016-01-13 15:02:00,4,10,28,True,Pit Bull,Mix,Fawn,None,King
983,A775540,2018-07-01 16:08:00,401 Tawny Dr,Austin,TX,Owner Surrender,Normal,Female,2016-07-01 16:08:00,4,5,10,True,Yorkshire Terrier,Mix,Tan,None,Chuchu
984,A713720,2015-10-11 15:03:00,12138 N. Lamar Blvd,Austin,TX,Stray,Normal,Male,2014-10-11 15:03:00,6,2,0,True,Schnauzer Giant,Mix,Black,None,Griffin
985,A747756,2017-04-24 13:05:00,101 Jones Road,Manor,TX,Stray,Normal,Female,2017-03-24 13:05:00,3,8,17,True,Labrador Retriever,Mix,Black,None,None
986,A797801,2019-06-17 19:11:00,5901 E Stassney Ln,Austin,TX,Stray,Normal,Male,2018-11-17 19:11:00,2,0,23,False,Siberian Husky,None,Brown,White,Alpha
987,A746676,2017-04-07 08:09:00,7300 Cameron Rd,Austin,TX,Stray,Injured,Male,2017-01-07 08:09:00,3,11,4,True,Cairn Terrier,Mix,Tan,None,Sparky
988,A667550,2013-11-19 17:49:00,7007 Mount Carrell Dr,Austin,TX,Stray,Normal,Female,2008-11-19 17:49:00,12,0,21,True,Pit Bull,Mix,Brown,White,Dixie
989,A764308,2017-12-27 15:54:00,West Rundberg Lane And North Lamar Boulevard,Austin,TX,Stray,Normal,Female,2015-12-27 15:54:00,4,11,14,True,Boxer,Mix,Brown Brindle,White,Lexi
990,A818805,2020-06-15 17:15:00,Flournoy Drive And Breezewood Drive,Austin,TX,Stray,Normal,Male,2014-06-15 17:15:00,6,5,25,True,German Shepherd,Mix,Brown,Black,Jimbo
991,A766731,2018-03-20 15:03:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-03-20 15:03:00,3,8,21,True,Labrador Retriever,Pit Bull,Black,White,Nieko
992,A821205,2020-08-06 11:37:00,None,Travis,TX,Owner Surrender,Normal,Female,2012-08-06 11:37:00,8,4,5,True,Miniature Poodle,Australian Shepherd,Blue Merle,None,Millie
993,A799657,2019-07-10 17:33:00,11500 Sunset Drive,Austin,TX,Stray,Nursing,Male,2019-07-07 17:33:00,1,5,3,True,Labrador Retriever,Mix,Brown,None,334 Grams
994,A779195,2018-08-27 12:31:00,9133 Northgate,Austin,TX,Stray,Normal,Male,2018-04-27 12:31:00,2,7,14,True,Anatol Shepherd,Mix,Tan,White,Bond
995,A756123,2017-09-16 13:50:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-03-16 13:50:00,3,8,25,True,Whippet,Mix,White,Tan,Bird
996,A765569,2019-05-15 11:08:00,Airport,Austin,TX,Stray,Normal,Female,2016-05-15 11:08:00,4,6,26,False,Blue Lacy,None,Blue,White,Cornbread
997,A713689,2016-03-12 14:10:00,5801 Interregional Hwy,Austin,TX,Stray,Normal,Female,2015-08-12 14:10:00,5,3,29,True,German Shepherd,Mix,Brown,White,Autumn
998,A716018,2015-11-13 10:46:00,Roseborough Dr And Running Water,Austin,TX,Stray,Normal,Male,2015-07-13 10:46:00,5,4,28,True,Pit Bull,Mix,Fawn,White,Luke
999,A644165,2014-12-22 17:10:00,11039 Maha Loop,Travis,TX,Owner Surrender,Normal,Male,2010-12-22 17:10:00,9,11,18,True,German Shepherd,Mix,Brown,Black,Killer
