,animal_id,intake_datetime,found_address,found_city,found_state,intake_type,intake_condition,sex,birthday,age_years,age_months,age_days,mixed_breed,primary_breed,secondary_breed,primary_color,secondary_color,name
903,A664378,2017-02-18 10:13:00,None,Pflugerville,TX,Owner Surrender,Normal,Male,2007-02-18 10:13:00,13,9,13,False,Chinese Sharpei,None,Brown,None,Raisin
904,A770113,2018-04-15 14:14:00,2300 Jennibeth Lane,Austin,TX,Stray,Normal,Female,2014-04-15 14:14:00,6,7,16,True,Chihuahua Shorthair,Mix,Black,Tricolor,Stella
905,A799829,2019-07-12 12:52:00,Drew Lane And Margra Lane,Austin,TX,Stray,Normal,Female,2019-06-12 12:52:00,1,5,19,False,Labrador Retriever,None,Black,None,None
906,A803549,2019-09-02 17:12:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-09-02 17:12:00,2,2,29,True,German Shepherd,Siberian Husky,Black,Tan,Connor
907,A734259,2016-09-03 13:55:00,Springdale Rd And Airport Blvd,Austin,TX,Stray,Normal,Male,2015-09-03 13:55:00,5,2,28,True,Rat Terrier,Mix,Black,White,None
908,A695751,2015-01-21 17:30:00,Johnny Morris Rd & Breezy Hill Dr,Austin,TX,Stray,Normal,Male,2014-01-21 17:30:00,6,10,10,True,Miniature Poodle,Mix,White,None,Stud Muffin
909,A712278,2015-09-20 12:20:00,13401 Metric Blvd,Austin,TX,Stray,Normal,Male,2014-09-20 12:20:00,6,2,11,True,Chihuahua Shorthair,Mix,Black,Tan,Eddie
910,A750023,2017-05-22 17:30:00,Rundberg And Ih 35,Austin,TX,Stray,Normal,Female,2017-03-22 17:30:00,3,8,9,True,Chihuahua Shorthair,Mix,Tricolor,None,None
911,A751274,2017-06-06 10:49:00,15208 Chamberlain Ct,Austin,TX,Stray,Nursing,Female,2014-06-06 10:49:00,6,5,25,True,Pit Bull,Mix,Tan,White,Honey
912,A778438,2018-08-20 11:09:00,None,Austin,TX,Owner Surrender,Normal,Male,2016-08-20 11:09:00,4,3,11,True,Dachshund,Mix,Tan,None,Ranger
913,A809539,2019-11-26 11:47:00,Montopolis,Austin,TX,Stray,Normal,Male,2019-06-26 11:47:00,1,5,5,True,Manchester Terrier,Mix,Chocolate,White,None
914,A715126,2016-09-26 18:44:00,8502 Woodstone Dr,Austin,TX,Public Assist,Normal,Male,2015-09-26 18:44:00,5,2,5,True,Rhod Ridgeback,Mix,Brown,None,Sampson
915,A551642,2014-08-21 12:09:00,1503 Morgan Ln,Austin,TX,Stray,Normal,Female,2009-08-21 12:09:00,11,3,10,True,Basset Hound,Mix,White,Brown,Bowie
916,A823091,2020-09-16 07:46:00,North Lamar Boulevard And Deen Avenue,Austin,TX,Stray,Injured,Male,2006-09-16 07:46:00,14,2,15,True,Rat Terrier,Mix,Tan,White,Berkley
917,A706404,2015-06-28 15:06:00,13300 Dessau,Austin,TX,Stray,Injured,Female,2013-06-28 15:06:00,7,5,3,False,German Shepherd,None,Black,Brown,Xan
918,A794352,2019-05-07 11:27:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-05-07 11:27:00,3,6,24,True,Labrador Retriever,Beagle,Black,White,Cthulhu
919,A775104,2018-06-24 14:11:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-05-27 14:11:00,2,6,4,True,Boxer,Mix,Brown,Black,Max
920,A708871,2015-08-01 16:04:00,None,Austin,TX,Owner Surrender,Normal,Male,2014-08-01 16:04:00,6,4,0,True,Labrador Retriever,Chinese Sharpei,Black,White,Onyx
921,A678011,2015-01-15 17:12:00,Teri And Copperbend,Austin,TX,Stray,Normal,Male,2013-01-15 17:12:00,7,10,16,True,Pit Bull,Mix,Gray,White,Rhino
922,A704485,2015-06-05 13:44:00,11105 2Nd St,Jonestown,TX,Stray,Normal,Male,2015-02-05 13:44:00,5,9,26,True,German Shepherd,Weimaraner,Blue,White,Tyson
923,A772948,2018-06-08 16:58:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-06-08 16:58:00,3,5,23,True,Boxer,Mix,Brown Brindle,White,Joey
924,A729947,2016-09-06 18:34:00,Walnut Ave & Graham St,Austin,TX,Stray,Normal,Male,2013-09-06 18:34:00,7,2,25,True,Boxer,Mix,Brown,None,Tyson
925,A811581,2020-03-06 15:06:00,None,Austin,TX,Owner Surrender,Normal,Male,2019-06-06 15:06:00,1,5,25,False,Pit Bull,None,Blue,White,Cowboy
926,A683483,2014-07-10 18:02:00,N Lamar/Rundberg,Austin,TX,Stray,Normal,Male,2009-07-10 18:02:00,11,4,21,True,German Shepherd,Mix,Black,Brown,Joe
927,A787184,2019-01-09 09:01:00,12034 Research Blvd,Austin,TX,Stray,Injured,Male,2016-01-09 09:01:00,4,10,22,True,Pit Bull,Mix,Blue,None,None
928,A777888,2018-08-05 10:56:00,Larical Trail And Decker Lane,Austin,TX,Stray,Normal,Male,2018-06-05 10:56:00,2,5,26,True,Black,Tan Hound,Black,Brown,None
929,A769490,2018-04-05 15:12:00,None,Austin,TX,Public Assist,Normal,Female,2013-04-05 15:12:00,7,7,26,True,Whippet,Mix,Tan,White,Penny
930,A707340,2015-07-11 14:05:00,11901 North Mopac,Austin,TX,Stray,Normal,Male,2015-03-11 14:05:00,5,8,20,True,Labrador Retriever,Mix,Black,White,Viktor
931,A812525,2020-07-06 08:18:00,9636 Newfoundland Cir,Austin,TX,Owner Surrender,Normal,Male,2014-07-06 08:18:00,6,4,25,False,Basset Hound,None,Tan,None,Duke
932,A820689,2020-07-26 12:04:00,9333 Bernoulli Dr,Austin,TX,Stray,Normal,Female,2018-07-26 12:04:00,2,4,5,True,American Pit Bull Terrier,Dachshund,Fawn,White,Mia
933,A731987,2016-07-30 15:06:00,14915 Hornsby Hill,Travis,TX,Stray,Normal,Female,2014-07-30 15:06:00,6,4,1,True,Black,Tan Hound,Black,Brown,Karma
934,A787339,2019-01-12 12:37:00,Thompson Lane And 183,Austin,TX,Stray,Normal,Male,2017-01-12 12:37:00,3,10,19,True,Chihuahua Shorthair,Mix,Tricolor,None,None
935,A804151,2019-09-11 11:58:00,East Riverside Drive And Montopolis Drive,Austin,TX,Stray,Normal,Female,2019-06-11 11:58:00,1,5,20,False,Labrador Retriever,None,Chocolate,White,Nala
936,A809004,2019-11-17 15:13:00,3601 Bluestein Dr,Austin,TX,Stray,Normal,Female,2014-11-17 15:13:00,6,0,14,False,Great Dane,None,Black,None,Grace
937,A742596,2017-01-25 14:26:00,None,Austin,TX,Public Assist,Normal,Male,2006-01-25 14:26:00,14,10,6,True,Chihuahua Shorthair,Mix,Brown,White,Tiny
938,A792540,2019-04-12 15:19:00,None,Austin,TX,Public Assist,Normal,Male,2014-04-12 15:19:00,6,7,19,False,German Shepherd,None,Black,Tan,Joseph
939,A707011,2015-07-06 16:04:00,924 Shady Lane,Austin,TX,Stray,Normal,Male,2007-07-06 16:04:00,13,4,25,True,Rat Terrier,Mix,Tricolor,None,Ramond Juan
940,A731940,2016-07-29 18:41:00,Westminster Dr & Northridge Dr,Austin,TX,Stray,Normal,Female,2014-07-29 18:41:00,6,4,2,True,Black Mouth Cur,Mix,Red,Black,Tesla
941,A665615,2013-10-20 12:01:00,4708 Marblehead,Austin,TX,Stray,Normal,Female,2005-10-20 12:01:00,15,1,11,True,Border Collie,Labrador Retriever,Chocolate,White,Abby
942,A771731,2018-05-09 14:05:00,None,Austin,TX,Owner Surrender,Normal,Female,2018-03-09 14:05:00,2,8,22,True,Labrador Retriever,Mix,Cream,None,Zola
943,A775060,2018-06-23 17:03:00,Dessau Road And Howard Lane,Austin,TX,Stray,Normal,Female,2017-06-23 17:03:00,3,5,8,True,Chihuahua Shorthair,Mix,Tricolor,White,None
944,A691425,2014-11-04 12:17:00,4106 N.Lamar,Austin,TX,Stray,Normal,Female,2012-11-04 12:17:00,8,0,27,True,Pointer,Mix,White,Black,Mimsy
945,A756028,2017-08-12 18:20:00,51St Street,Austin,TX,Stray,Normal,Female,2017-04-12 18:20:00,3,7,19,True,Shetland Sheepdog,Mix,Tan,Black,Adelaide
946,A780220,2019-07-30 15:08:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Female,2018-07-30 15:08:00,2,4,1,True,Chinese Sharpei,Mix,Brown Brindle,None,Luna
947,A719575,2016-01-22 18:10:00,Riverside And  Parker Ln,Austin,TX,Stray,Normal,Male,2015-01-22 18:10:00,5,10,9,True,Labrador Retriever,Mix,Black,None,Kooy
948,A703340,2015-05-23 12:55:00,None,Austin,TX,Owner Surrender,Normal,Male,2013-05-23 12:55:00,7,6,8,True,Yorkshire Terrier,Mix,Brown,Black,Axel
949,A699079,2015-04-12 14:29:00,Rosewood Ave And Chestnut Ave,Austin,TX,Owner Surrender,Normal,Male,2014-11-12 14:29:00,6,0,19,True,Labrador Retriever,Mix,Tan,White,Lobo
950,A749642,2017-05-17 13:53:00,4900 Goldbridge Dr,Austin,TX,Stray,Normal,Female,2015-05-17 13:53:00,5,6,14,True,Chihuahua Shorthair,Mix,Tan,White,Lola
951,A694984,2015-04-08 11:11:00,None,Austin,TX,Owner Surrender,Normal,Male,2012-04-08 11:11:00,8,7,23,True,Dogue De Bordeaux,Mix,Red,White,Moose
952,A758560,2017-09-21 12:32:00,None,Austin,TX,Public Assist,Normal,Male,2015-09-21 12:32:00,5,2,10,True,Alaskan Husky,Mix,White,None,Akeila
953,A724692,2016-04-20 15:23:00,Mountain Quail Rd & Thornridge Rd,Austin,TX,Stray,Normal,Male,2016-02-20 15:23:00,4,9,11,True,Miniature Poodle,Mix,White,None,None
954,A776366,2018-07-12 13:22:00,1405 Northridge Dr,Austin,TX,Stray,Normal,Female,2011-07-12 13:22:00,9,4,19,True,Australian Cattle Dog,Mix,Black,White,Penelope
955,A699772,2015-04-02 14:00:00,5200 Knight Cir,Austin,TX,Owner Surrender,Normal,Male,2015-03-02 14:00:00,5,8,29,True,Australian Shepherd,Anatol Shepherd,Blue Merle,White,None
956,A691045,2016-04-06 13:43:00,2200 Caldwell,Travis,TX,Stray,Normal,Male,2001-04-06 13:43:00,19,7,25,True,Labrador Retriever,Pointer,White,Black,Patches
957,A741918,2017-01-11 14:43:00,1601 E Slaughter Ln,Austin,TX,Stray,Injured,Female,2016-01-11 14:43:00,4,10,20,True,Australian Cattle Dog,Mix,Black,None,None
958,A768390,2018-03-18 15:40:00,1108 Teapot Drive,Pflugerville,TX,Stray,Normal,Female,2017-08-18 15:40:00,3,3,13,True,Chihuahua Shorthair,Catahoula,Red Merle,None,Peanut
959,A759232,2017-09-29 11:51:00,Outside Jurisdiction,None,None,Stray,Normal,Male,2016-09-29 11:51:00,4,2,2,True,Scottish Terrier,Mix,Black Brindle,White,None
960,A448020,2014-09-13 13:04:00,1901 Chicon,Austin,TX,Stray,Aged,Female,2000-09-13 13:04:00,20,2,18,True,Doberman Pinsch,German Shepherd,Black,Tan,Friday
961,A775791,2019-07-12 15:24:00,124 West Anderson Lane,Austin,TX,Stray,Normal,Male,2013-07-12 15:24:00,7,4,19,True,Boxer,Mix,Brown,White,Axl
962,A670660,2014-01-11 16:09:00,10607 Georgian Dr,Austin,TX,Stray,Normal,Male,2012-01-11 16:09:00,8,10,20,True,Vizsla,Boxer,Brown,None,Hank
963,A811474,2020-01-04 12:54:00,Hamann Lane And Fm 973,Travis,TX,Stray,Normal,Female,2019-01-04 12:54:00,1,10,27,False,German Shepherd,None,Brown,Black,Hazel
964,A804319,2019-09-13 11:53:00,Brandt Road And Brents Elm,Austin,TX,Stray,Normal,Female,2018-09-13 11:53:00,2,2,18,False,Irish Terrier,None,Tan,White,Millie
965,A754728,2017-07-24 11:52:00,6900 Block Of Burleson Manor Rd,Travis,TX,Stray,Normal,Female,2016-10-24 11:52:00,4,1,7,True,Labrador Retriever,Mix,Yellow,None,Pear
966,A812878,2020-01-30 12:09:00,2104 Cullen Avenue,Austin,TX,Stray,Normal,Male,2019-12-30 12:09:00,0,11,1,False,Chihuahua Shorthair,None,Fawn,None,Monday
967,A714848,2015-10-28 17:20:00,5301 Stassney Ln,Austin,TX,Stray,Normal,Male,2015-07-28 17:20:00,5,4,3,True,Chihuahua Shorthair,Dachshund,Tan,None,Hugo
968,A697651,2015-02-25 18:56:00,None,Austin,TX,Owner Surrender,Normal,Male,2014-02-25 18:56:00,6,9,6,True,Pit Bull,Mix,Black,White,Negro
969,A792298,2019-04-08 19:15:00,1201 Payton Gin,Austin,TX,Stray,Normal,Male,2018-05-08 19:15:00,2,6,23,True,Chihuahua Shorthair,Mix,Brown,None,Coco
970,A664468,2013-10-03 18:45:00,23107 Fulkes Ln.,Austin,TX,Stray,Normal,Male,2012-10-03 18:45:00,8,1,28,True,Chesa Bay Retr,Mix,Tan,White,Jesse
971,A708879,2015-08-01 16:14:00,812 Hwy And Piland Triangle,Del Valle,TX,Stray,Normal,Male,2015-07-25 16:14:00,5,4,6,True,Catahoula,Mix,White,Black,Hambone
972,A693120,2014-12-02 11:58:00,None,Austin,TX,Owner Surrender,Normal,Male,2007-12-02 11:58:00,12,11,29,True,Golden Retriever,Mix,Gold,None,Rex
973,A664770,2013-10-08 17:46:00,6808 Felipe Dr,Austin,TX,Stray,Normal,Female,2013-07-08 17:46:00,7,4,23,True,Australian Cattle Dog,Mix,Blue Merle,Cream,Frosty
974,A789174,2019-02-16 15:08:00,Montopolis Road,Austin,TX,Stray,Normal,Female,2018-02-16 15:08:00,2,9,15,True,Chihuahua Shorthair,Dachshund,Tan,White,Abigail
975,A761254,2017-11-01 16:50:00,Montopolis And Vera,Austin,TX,Stray,Normal,Male,2015-11-01 16:50:00,5,1,0,True,Siberian Husky,Mix,Black,White,None
976,A816226,2020-04-10 23:29:00,2211 Dove Springs Dr,Austin,TX,Stray,Injured,Male,2018-04-10 23:29:00,2,7,21,True,Norfolk Terrier,Mix,Tan,White,None
977,A710031,2015-08-16 11:40:00,Redwater Dr And Manchaca Rd,Austin,TX,Stray,Normal,Female,2015-06-16 11:40:00,5,5,15,True,Labrador Retriever,Pit Bull,Black,White,Piper
978,A695673,2015-01-22 15:50:00,None,Austin,TX,Public Assist,Normal,Female,2014-07-22 15:50:00,6,4,9,True,Pit Bull,Mix,Brown Brindle,None,Precious
979,A715545,2020-02-02 13:09:00,Pendleton Lane And Tipton Drive,Austin,TX,Stray,Normal,Female,2011-02-02 13:09:00,9,9,29,True,Chihuahua Shorthair,Mix,Tricolor,None,Minnie
980,A781027,2018-09-23 15:37:00,11008 Lake Creek Parkway,Austin,TX,Stray,Normal,Male,2016-09-23 15:37:00,4,2,8,True,Chihuahua Shorthair,Mix,White,None,None
981,A690734,2014-10-25 10:29:00,7201 Levander Loop,Austin,TX,Stray,Normal,Female,2010-10-25 10:29:00,10,1,6,True,Bloodhound,Mix,Tan,None,Chick
982,A799377,2019-11-25 20:33:00,Onion Creek,Austin,TX,Stray,Normal,Male,2019-05-25 20:33:00,1,6,6,True,Labrador Retriever,Mix,Fawn,Black,Comet
983,A777046,2018-07-22 15:21:00,9028 Tristam,Travis,TX,Stray,Normal,Female,2017-12-22 15:21:00,2,11,9,True,Labrador Retriever,Mix,Red,White,None
984,A667632,2016-06-24 18:48:00,Stassney And Congress Ave,Austin,TX,Stray,Normal,Male,2013-06-24 18:48:00,7,5,7,True,Miniature Poodle,Mix,Black,White,Prince
985,A720109,2016-02-02 17:41:00,1920 E Riverside Dr,Austin,TX,Stray,Sick,Female,2015-12-02 17:41:00,4,11,29,True,Rat Terrier,Mix,Tricolor,None,None
986,A781447,2018-09-29 15:23:00,13001 Bloomfield Hills Lane,Austin,TX,Stray,Normal,Male,2018-07-29 15:23:00,2,4,2,True,Labrador Retriever,Mix,Black,White,None
987,A820673,2020-07-25 11:50:00,None,Austin,TX,Stray,Nursing,Male,2020-07-24 11:50:00,0,4,7,False,Yorkshire Terrier,None,Black,Tan,None
988,A809334,2019-11-22 17:24:00,Doonesbury And Braker,Austin,TX,Stray,Normal,Male,2019-09-22 17:24:00,1,2,9,True,Labrador Retriever,Mix,Yellow,None,None
989,A713533,2017-02-21 10:28:00,None,Austin,TX,Owner Surrender,Normal,Female,2015-02-21 10:28:00,5,9,10,True,Chihuahua Shorthair,Mix,Brown,Black,Queenie
990,A822290,2020-08-30 11:14:00,6209 Daffan Lane,Travis,TX,Stray,Injured,Male,2012-08-30 11:14:00,8,3,1,True,Labrador Retriever,Border Collie,Brown,Tan,Charlie
991,A770908,2018-04-27 07:54:00,Gardner And Levander Loop,Austin,TX,Stray,Normal,Male,2018-03-27 07:54:00,2,8,4,True,German Shepherd,Mix,Black,Brown,Angus
992,A657495,2014-05-31 12:08:00,None,Austin,TX,Public Assist,Normal,Male,2012-05-31 12:08:00,8,6,1,True,Chihuahua Shorthair,Mix,Buff,White,Spartan
993,A716876,2015-11-27 14:07:00,Southland Dr And Delcrest,Austin,TX,Stray,Normal,Female,2011-11-27 14:07:00,9,0,4,True,Plott Hound,Australian Cattle Dog,Tan,White,Cali
994,A814182,2020-02-25 15:33:00,None,Austin,TX,Owner Surrender,Normal,Male,2019-12-25 15:33:00,0,11,6,True,Smooth Fox Terrier,Mix,Black,Brown,None
995,A696595,2015-02-07 18:24:00,7201 Levander Loop,Austin,TX,Stray,Normal,Female,2014-02-07 18:24:00,6,9,24,True,Rat Terrier,Mix,White,Black,None
996,A704220,2015-09-26 23:33:00,1016 W Stassney Ln,Austin,TX,Stray,Normal,Male,2015-06-26 23:33:00,5,5,5,True,Chihuahua Shorthair,Mix,Brown,White,Hayworth
997,A688734,2014-09-23 09:50:00,5725 Trelawney,Austin,TX,Public Assist,Normal,Male,2009-09-23 09:50:00,11,2,8,True,German Shepherd,Mix,Brown,Black,Tennessee
998,A810616,2019-12-23 11:56:00,None,Austin,TX,Owner Surrender,Normal,Female,2019-04-23 11:56:00,1,7,8,True,Border Terrier,Scottish Terrier,Black,White,Zoe
999,A750200,2017-05-24 10:59:00,5201 Ross Road,Travis,TX,Stray,Normal,Male,2015-05-24 10:59:00,5,6,7,True,Pit Bull,Mix,Brown,None,Rider
